temperature,time,concentration,type
20.0,116.39097744360902,9999999990.779505,预测
20.0,116.69172932330827,9999999991.691307,预测
20.0,116.99248120300751,9999999992.512943,预测
20.0,117.29323308270676,9999999993.25333,预测
20.0,117.59398496240601,9999999993.920528,预测
20.0,117.89473684210526,9999999994.521719,预测
20.0,118.19548872180451,9999999995.063473,预测
20.0,118.49624060150376,9999999995.551651,预测
20.0,118.796992481203,9999999995.991549,预测
20.0,119.09774436090225,9999999996.387924,预测
20.0,119.3984962406015,9999999996.74515,预测
20.0,119.69924812030075,9999999997.067026,预测
20.0,120.0,9999999997.357069,预测
21.0,0.0,195.99999999999991,预测
21.0,0.3007518796992481,199.90924623443917,预测
21.0,0.6015037593984962,204.26510087788895,预测
21.0,0.9022556390977443,209.11858631605915,预测
21.0,1.2030075187969924,214.52655394222253,预测
21.0,1.5037593984962405,220.55235008702957,预测
21.0,1.8045112781954886,227.26655802687827,预测
21.0,2.1052631578947367,234.7478247623637,预测
21.0,2.406015037593985,243.0837822512928,预测
21.0,2.706766917293233,252.37207388712977,预测
21.0,3.007518796992481,262.7214982465465,预测
21.0,3.308270676691729,274.25328350337446,预测
21.0,3.6090225563909772,287.102507436815,预测
21.0,3.9097744360902253,301.4196796671908,预测
21.0,4.2105263157894735,317.3725046527649,预测
21.0,4.511278195488721,335.14784609850085,预测
21.0,4.81203007518797,354.953915786878,预测
21.0,5.112781954887218,377.02271246962863,预测
21.0,5.413533834586466,401.61273938836683,预测
21.0,5.7142857142857135,429.012032255774,预测
21.0,6.015037593984962,459.5415331655917,预测
21.0,6.315789473684211,493.558849951692,预测
21.0,6.616541353383458,531.4624450314417,预测
21.0,6.917293233082706,573.6963027993248,预测
21.0,7.2180451127819545,620.7551302422585,预测
21.0,7.518796992481203,673.1901516939037,预测
21.0,7.819548872180451,731.6155656046835,预测
21.0,8.120300751879698,796.7157389586797,预测
21.0,8.421052631578947,869.2532236089647,预测
21.0,8.721804511278195,950.0776884303555,预测
21.0,9.022556390977442,1040.1358719159487,预测
21.0,9.32330827067669,1140.482671796582,预测
21.0,9.62406015037594,1252.2935015807589,预测
21.0,9.924812030075188,1376.8780587524502,预测
21.0,10.225563909774436,1515.6956658993465,预测
21.0,10.526315789473683,1670.3723644683744,预测
21.0,10.827067669172932,1842.7199613742673,预测
21.0,11.12781954887218,2034.7572515612233,预测
21.0,11.428571428571427,2248.7336651051064,预测
21.0,11.729323308270676,2487.155615842653,预测
21.0,12.030075187969924,2752.81586015758,预测
21.0,12.330827067669173,3048.826209811684,预测
21.0,12.631578947368421,3378.653981995096,预测
21.0,12.932330827067668,3746.16261354392,预测
21.0,13.233082706766917,4155.65691504801,预测
21.0,13.533834586466165,4611.933494918017,预测
21.0,13.834586466165412,5120.336944035666,预测
21.0,14.13533834586466,5686.822439082852,预测
21.0,14.436090225563909,6318.025497825068,预测
21.0,14.736842105263158,7021.339703391498,预测
21.0,15.037593984962406,7805.003307930642,预测
21.0,15.338345864661653,8678.195730017385,预测
21.0,15.639097744360901,9651.145076064537,预测
21.0,15.93984962406015,10735.247945104406,预测
21.0,16.240601503759397,11943.20292016611,预测
21.0,16.541353383458645,13289.159309766042,预测
21.0,16.842105263157894,14788.882881627922,预测
21.0,17.142857142857142,16459.94052974807,预测
21.0,17.44360902255639,18321.906037645113,预测
21.0,17.74436090225564,20396.589347681867,预测
21.0,18.045112781954884,22708.292021607704,预测
21.0,18.345864661654133,25284.091884163798,预测
21.0,18.64661654135338,28154.16018330747,预测
21.0,18.94736842105263,31352.114981350558,预测
21.0,19.24812030075188,34915.41491550608,预测
21.0,19.548872180451127,38885.79793897946,预测
21.0,19.849624060150376,43309.770180332016,预测
21.0,20.150375939849624,48239.15064554849,预测
21.0,20.451127819548873,53731.67814091686,预测
21.0,20.751879699248118,59851.68752309845,预测
21.0,21.052631578947366,66670.8631941576,预测
21.0,21.353383458646615,74269.07866327657,预测
21.0,21.654135338345863,82735.33200398399,预测
21.0,21.954887218045112,92168.78815768333,预测
21.0,22.25563909774436,102679.94028420879,预测
21.0,22.55639097744361,114391.903752572,预测
21.0,22.857142857142854,127441.85791626404,预测
21.0,23.157894736842103,141982.65254544507,预测
21.0,23.45864661654135,158184.5977132255,预测
21.0,23.7593984962406,176237.45807736344,预测
21.0,24.06015037593985,196352.67488695585,预测
21.0,24.360902255639097,218765.84170380695,预测
21.0,24.661654135338345,243739.46279092252,预测
21.0,24.962406015037594,271566.0264202352,预测
21.0,25.263157894736842,302571.4290264324,预测
21.0,25.563909774436087,337118.7902258896,预测
21.0,25.864661654135336,375612.70327642356,预测
21.0,26.165413533834585,418503.97062719264,预测
21.0,26.466165413533833,466294.87985672115,预测
21.0,26.76691729323308,519545.0815853531,预测
21.0,27.06766917293233,578878.1379481409,预测
21.0,27.36842105263158,644988.818004815,预测
21.0,27.669172932330824,718651.2251332765,预测
21.0,27.969924812030072,800727.8510999794,预测
21.0,28.27067669172932,892179.6622327338,预测
21.0,28.57142857142857,994077.3350591693,预测
21.0,28.872180451127818,1107613.7720497814,预测
21.0,29.172932330827066,1234118.0428648891,预测
21.0,29.473684210526315,1375070.9129121157,预测
21.0,29.774436090225564,1532122.1392532268,预测
21.0,30.075187969924812,1707109.734153748,预测
21.0,30.375939849624057,1902081.419061174,预测
21.0,30.676691729323306,2119318.516766226,预测
21.0,30.977443609022554,2361362.557205727,预测
21.0,31.278195488721803,2631044.903090987,预测
21.0,31.57894736842105,2931519.735601126,预测
21.0,31.8796992481203,3266300.7781054876,预测
21.0,32.180451127819545,3639302.1776375524,预测
21.0,32.48120300751879,4054884.0100302286,预测
21.0,32.78195488721804,4517902.925663188,预测
21.0,33.08270676691729,5033768.509118961,预测
21.0,33.38345864661654,5608505.9881779365,预测
21.0,33.68421052631579,6248825.996007562,预测
21.0,33.984962406015036,6962202.16564464,预测
21.0,34.285714285714285,7756957.418473558,预测
21.0,34.58646616541353,8642359.898912383,预测
21.0,34.88721804511278,9628729.60647454,预测
21.0,35.18796992481203,10727556.88428983,预测
21.0,35.48872180451128,11951634.04051705,预测
21.0,35.78947368421053,13315201.506251182,预测
21.0,36.09022556390977,14834110.070804153,预测
21.0,36.39097744360902,16526000.882733278,预测
21.0,36.691729323308266,18410505.062594034,预测
21.0,36.992481203007515,20509464.940695964,预测
21.0,37.29323308270676,22847179.109310504,预测
21.0,37.59398496240601,25450673.662480634,预测
21.0,37.89473684210526,28350002.18577151,预测
21.0,38.19548872180451,31578577.250083268,预测
21.0,38.49624060150376,35173536.353991956,预测
21.0,38.796992481203006,39176145.44260534,预测
21.0,39.097744360902254,43632243.300454855,预测
21.0,39.3984962406015,48592730.262205176,预测
21.0,39.69924812030075,54114104.79599477,预测
21.0,40.0,60259051.57485151,预测
21.0,40.30075187969925,67097084.6427351,预测
21.0,40.6015037593985,74705249.17952618,预测
21.0,40.902255639097746,83168885.14426485,预测
21.0,41.20300751879699,92582455.69202033,预测
21.0,41.503759398496236,103050442.67314097,预测
21.0,41.804511278195484,114688310.68145618,预测
21.0,42.10526315789473,127623539.95742206,预测
21.0,42.40601503759398,141996726.89904487,预测
21.0,42.70676691729323,157962748.90128043,预测
21.0,43.00751879699248,175691987.63452742,预测
21.0,43.30827067669173,195371601.57289118,预测
21.0,43.609022556390975,217206834.46988595,预测
21.0,43.909774436090224,241422341.42066506,预测
21.0,44.21052631578947,268263508.00885126,预测
21.0,44.51127819548872,297997730.678672,预测
21.0,44.81203007518797,330915617.7795613,预测
21.0,45.11278195488722,367332060.6109771,预测
21.0,45.41353383458647,407587112.21244943,预测
21.0,45.71428571428571,452046598.6413139,预测
21.0,46.01503759398496,501102373.22049075,预测
21.0,46.315789473684205,555172109.0474015,预测
21.0,46.616541353383454,614698509.4774361,预测
21.0,46.9172932330827,680147801.1548918,预测
21.0,47.21804511278195,752007360.6261322,预测
21.0,47.5187969924812,830782315.1978507,预测
21.0,47.81954887218045,916990953.5039556,预测
21.0,48.1203007518797,1011158783.6737057,预测
21.0,48.421052631578945,1113811089.9180286,预测
21.0,48.721804511278194,1225463864.9242897,预测
21.0,49.02255639097744,1346613038.8924198,预测
21.0,49.32330827067669,1477721989.2875926,预测
21.0,49.62406015037594,1619207400.572866,预测
21.0,49.92481203007519,1771423651.044523,预测
21.0,50.225563909774436,1934646032.9910934,预测
21.0,50.526315789473685,2109053258.3850095,预测
21.0,50.827067669172926,2294709857.277362,预测
21.0,51.127819548872175,2491549228.1578918,预测
21.0,51.42857142857142,2699358233.132963,预测
21.0,51.72932330827067,2917764327.2968526,预测
21.0,52.03007518796992,3146226251.31782,预测
21.0,52.33082706766917,3384029280.5374093,预测
21.0,52.63157894736842,3630285898.821513,预测
21.0,52.932330827067666,3883942544.987763,预测
21.0,53.233082706766915,4143792768.7901506,预测
21.0,53.53383458646616,4408496749.800011,预测
21.0,53.83458646616541,4676606706.271573,预测
21.0,54.13533834586466,4946597292.448076,预测
21.0,54.43609022556391,5216899697.220318,预测
21.0,54.73684210526316,5485937858.828491,预测
21.0,55.037593984962406,5752165035.438828,预测
21.0,55.33834586466165,6014098941.717009,预测
21.0,55.639097744360896,6270353780.708036,预测
21.0,55.939849624060145,6519667753.462188,预测
21.0,56.24060150375939,6760924984.885225,预测
21.0,56.54135338345864,6993171221.426114,预测
21.0,56.84210526315789,7215623088.63318,预测
21.0,57.14285714285714,7427671101.326618,预测
21.0,57.44360902255639,7628876961.563109,预测
21.0,57.744360902255636,7818965936.968042,预测
21.0,58.045112781954884,7997815274.563867,预测
21.0,58.34586466165413,8165439674.926157,预测
21.0,58.64661654135338,8321974839.585002,预测
21.0,58.94736842105263,8467660028.171207,预测
21.0,59.24812030075188,8602820440.52153,预测
21.0,59.54887218045113,8727850092.113043,预测
21.0,59.849624060150376,8843195695.734976,预测
21.0,60.150375939849624,8949341911.612251,预测
21.0,60.451127819548866,9046798191.722063,预测
21.0,60.751879699248114,9136087327.479715,预测
21.0,61.05263157894736,9217735715.812231,预测
21.0,61.35338345864661,9292265286.921442,预测
21.0,61.65413533834586,9360186986.094736,预测
21.0,61.95488721804511,9421995669.063955,预测
21.0,62.25563909774436,9478166252.485193,预测
21.0,62.556390977443606,9529150954.899738,预测
21.0,62.857142857142854,9575377466.0409,预测
21.0,63.1578947368421,9617247890.945711,预测
21.0,63.45864661654135,9655138327.828384,预测
21.0,63.7593984962406,9689398953.341074,预测
21.0,64.06015037593984,9720354504.36722,预测
21.0,64.36090225563909,9748305060.917353,预测
21.0,64.66165413533834,9773527049.373705,预测
21.0,64.96240601503759,9796274398.857088,预测
21.0,65.26315789473684,9816779795.643955,预测
21.0,65.56390977443608,9835255991.257872,预测
21.0,65.86466165413533,9851897129.108513,预测
21.0,66.16541353383458,9866880062.4223,预测
21.0,66.46616541353383,9880365642.816027,预测
21.0,66.76691729323308,9892499964.333231,预测
21.0,67.06766917293233,9903415552.234316,预测
21.0,67.36842105263158,9913232489.43665,预测
21.0,67.66917293233082,9922059476.369347,预测
21.0,67.96992481203007,9929994822.25566,预测
21.0,68.27067669172932,9937127367.566818,预测
21.0,68.57142857142857,9943537338.697502,预测
21.0,68.87218045112782,9949297136.872683,预测
21.0,69.17293233082707,9954472063.976997,预测
21.0,69.47368421052632,9959120988.45477,预测
21.0,69.77443609022556,9963296954.713303,预测
21.0,70.07518796992481,9967047739.608025,预测
21.0,70.37593984962406,9970416359.63098,预测
21.0,70.67669172932331,9973441532.388174,预测
21.0,70.97744360902256,9976158095.858944,预测
21.0,71.2781954887218,9978597388.795225,预测
21.0,71.57894736842105,9980787595.458721,预测
21.0,71.8796992481203,9982754057.713093,预测
21.0,72.18045112781954,9984519557.301943,预测
21.0,72.48120300751879,9986104570.949535,预测
21.0,72.78195488721803,9987527500.732533,预测
21.0,73.08270676691728,9988804881.98318,预测
21.0,73.38345864661653,9989951570.806265,预测
21.0,73.68421052631578,9990980913.120766,预测
21.0,73.98496240601503,9991904896.97532,预测
21.0,74.28571428571428,9992734289.735714,预测
21.0,74.58646616541353,9993478761.60082,预测
21.0,74.88721804511277,9994146996.772453,预测
21.0,75.18796992481202,9994746793.483704,预测
21.0,75.48872180451127,9995285153.97801,预测
21.0,75.78947368421052,9995768365.42952,预测
21.0,76.09022556390977,9996202072.70106,预测
21.0,76.39097744360902,9996591343.750711,预测
21.0,76.69172932330827,9996940728.419487,预测
21.0,76.99248120300751,9997254311.262037,预测
21.0,77.29323308270676,9997535759.01708,预测
21.0,77.59398496240601,9997788363.256895,预测
21.0,77.89473684210526,9998015078.700212,预测
21.0,78.19548872180451,9998218557.62707,预测
21.0,78.49624060150376,9998401180.788664,预测
21.0,78.796992481203,9998565085.167566,预测
21.0,79.09774436090225,9998712188.906958,预测
21.0,79.3984962406015,9998844213.696516,预测
21.0,79.69924812030075,9998962704.873291,预测
21.0,80.0,9999069049.469215,预测
21.0,80.30075187969925,9999164492.41543,预测
21.0,80.6015037593985,9999250151.090034,预测
21.0,80.90225563909775,9999327028.37849,预测
21.0,81.203007518797,9999396024.3986,预测
21.0,81.50375939849624,9999457947.025795,预测
21.0,81.80451127819549,9999513521.341446,预测
21.0,82.10526315789473,9999563398.114986,预测
21.0,82.40601503759397,9999608161.416359,预测
21.0,82.70676691729322,9999648335.450586,预测
21.0,83.00751879699247,9999684390.691698,预测
21.0,83.30827067669172,9999716749.38842,预测
21.0,83.60902255639097,9999745790.506746,预测
21.0,83.90977443609022,9999771854.165289,预测
21.0,84.21052631578947,9999795245.616781,预测
21.0,84.51127819548871,9999816238.821785,预测
21.0,84.81203007518796,9999835079.655857,预测
21.0,85.11278195488721,9999851988.788223,预测
21.0,85.41353383458646,9999867164.265762,预测
21.0,85.71428571428571,9999880783.831635,预测
21.0,86.01503759398496,9999893007.006697,预测
21.0,86.3157894736842,9999903976.957747,预测
21.0,86.61654135338345,9999913822.173496,预测
21.0,86.9172932330827,9999922657.969826,预测
21.0,87.21804511278195,9999930587.839996,预测
21.0,87.5187969924812,9999937704.666407,预测
21.0,87.81954887218045,9999944091.808935,预测
21.0,88.1203007518797,9999949824.080843,预测
21.0,88.42105263157895,9999954968.625034,预测
21.0,88.7218045112782,9999959585.700495,预测
21.0,89.02255639097744,9999963729.388014,预测
21.0,89.32330827067669,9999967448.2237,预测
21.0,89.62406015037594,9999970785.76727,预测
21.0,89.92481203007519,9999973781.11241,预测
21.0,90.22556390977444,9999976469.344473,预测
21.0,90.52631578947368,9999978881.951704,预测
21.0,90.82706766917293,9999981047.193907,预测
21.0,91.12781954887218,9999982990.433243,预测
21.0,91.42857142857142,9999984734.431744,预测
21.0,91.72932330827066,9999986299.617563,预测
21.0,92.03007518796991,9999987704.324335,预测
21.0,92.33082706766916,9999988965.006014,预测
21.0,92.63157894736841,9999990096.429491,预测
21.0,92.93233082706766,9999991111.847645,预测
21.0,93.23308270676691,9999992023.1546,预测
21.0,93.53383458646616,9999992841.024765,预测
21.0,93.8345864661654,9999993575.03836,预测
21.0,94.13533834586465,9999994233.793213,预测
21.0,94.4360902255639,9999994825.005587,预测
21.0,94.73684210526315,9999995355.600628,预测
21.0,95.0375939849624,9999995831.79351,预测
21.0,95.33834586466165,9999996259.162096,预测
21.0,95.6390977443609,9999996642.712324,预测
21.0,95.93984962406014,9999996986.936989,预测
21.0,96.2406015037594,9999997295.868055,预测
21.0,96.54135338345864,9999997573.124283,预测
21.0,96.84210526315789,9999997821.953236,预测
21.0,97.14285714285714,9999998045.269667,预测
21.0,97.44360902255639,9999998245.689293,预测
21.0,97.74436090225564,9999998425.559816,预测
21.0,98.04511278195488,9999998586.988104,预测
21.0,98.34586466165413,9999998731.865047,预测
21.0,98.64661654135338,9999998861.887672,预测
21.0,98.94736842105263,9999998978.57903,预测
21.0,99.24812030075188,9999999083.305912,预测
21.0,99.54887218045113,9999999177.29511,预测
21.0,99.84962406015038,9999999261.647541,预测
21.0,100.15037593984962,9999999337.351246,预测
21.0,100.45112781954887,9999999405.293018,预测
21.0,100.75187969924812,9999999466.268702,预测
21.0,101.05263157894737,9999999520.992496,预测
21.0,101.3533834586466,9999999570.105423,预测
21.0,101.65413533834585,9999999614.182766,预测
21.0,101.9548872180451,9999999653.740847,预测
21.0,102.25563909774435,9999999689.243006,预测
21.0,102.5563909774436,9999999721.105091,预测
21.0,102.85714285714285,9999999749.70035,预测
21.0,103.1578947368421,9999999775.363733,预测
21.0,103.45864661654134,9999999798.395832,预测
21.0,103.75939849624059,9999999819.066408,预测
21.0,104.06015037593984,9999999837.61765,预测
21.0,104.36090225563909,9999999854.266802,预测
21.0,104.66165413533834,9999999869.208912,预测
21.0,104.96240601503759,9999999882.61902,预测
21.0,105.26315789473684,9999999894.654158,预测
21.0,105.56390977443608,9999999905.45533,预测
21.0,105.86466165413533,9999999915.149052,预测
21.0,106.16541353383458,9999999923.848866,预测
21.0,106.46616541353383,9999999931.6567,预测
21.0,106.76691729323308,9999999938.663965,预测
21.0,107.06766917293233,9999999944.952803,预测
21.0,107.36842105263158,9999999950.59682,预测
21.0,107.66917293233082,9999999955.662172,预测
21.0,107.96992481203007,9999999960.208155,预测
21.0,108.27067669172932,9999999964.28802,预测
21.0,108.57142857142857,9999999967.949589,预测
21.0,108.87218045112782,9999999971.235743,预测
21.0,109.17293233082707,9999999974.184956,预测
21.0,109.47368421052632,9999999976.831799,预测
21.0,109.77443609022556,9999999979.20725,预测
21.0,110.07518796992481,9999999981.339127,预测
21.0,110.37593984962406,9999999983.252441,预测
21.0,110.6766917293233,9999999984.969574,预测
21.0,110.97744360902254,9999999986.51067,预测
21.0,111.27819548872179,9999999987.893742,预测
21.0,111.57894736842104,9999999989.134989,预测
21.0,111.87969924812029,9999999990.248978,预测
21.0,112.18045112781954,9999999991.248781,预测
21.0,112.48120300751879,9999999992.146055,预测
21.0,112.78195488721803,9999999992.951313,预测
21.0,113.08270676691728,9999999993.674006,预测
21.0,113.38345864661653,9999999994.322626,预测
21.0,113.68421052631578,9999999994.904737,预测
21.0,113.98496240601503,9999999995.427164,预测
21.0,114.28571428571428,9999999995.896015,预测
21.0,114.58646616541353,9999999996.3168,预测
21.0,114.88721804511277,9999999996.694452,预测
21.0,115.18796992481202,9999999997.033346,预测
21.0,115.48872180451127,9999999997.33753,预测
21.0,115.78947368421052,9999999997.61052,预测
21.0,116.09022556390977,9999999997.855515,预测
21.0,116.39097744360902,9999999998.075392,预测
21.0,116.69172932330827,9999999998.27271,预测
21.0,116.99248120300751,9999999998.449812,预测
21.0,117.29323308270676,9999999998.60876,预测
21.0,117.59398496240601,9999999998.751402,预测
21.0,117.89473684210526,9999999998.879408,预测
21.0,118.19548872180451,9999999998.9943,预测
21.0,118.49624060150376,9999999999.097437,预测
21.0,118.796992481203,9999999999.189985,预测
21.0,119.09774436090225,9999999999.273012,预测
21.0,119.3984962406015,9999999999.347548,预测
21.0,119.69924812030075,9999999999.414446,预测
21.0,120.0,9999999999.474487,预测
22.0,0.0,195.99999999999991,预测
22.0,0.3007518796992481,200.0639122294735,预测
22.0,0.6015037593984962,204.61047131583817,预测
22.0,0.9022556390977443,209.69699837559432,预测
22.0,1.2030075187969924,215.38762221555817,预测
22.0,1.5037593984962405,221.75408784198348,预测
22.0,1.8045112781954886,228.876660991522,预测
22.0,2.1052631578947367,236.84514008796643,预测
22.0,2.406015037593985,245.75998838309485,预测
22.0,2.706766917293233,255.73360055516903,预测
22.0,3.007518796992481,266.8917197338199,预测
22.0,3.308270676691729,279.37502281656185,预测
22.0,3.6090225563909772,293.3408940639311,预测
22.0,3.9097744360902253,308.9654093339706,预测
22.0,4.2105263157894735,326.44555597243294,预测
22.0,4.511278195488721,346.00171634611996,预测
22.0,4.81203007518797,367.88044633066386,预测
22.0,5.112781954887218,392.3575837827109,预测
22.0,5.413533834586466,419.74172618676323,预测
22.0,5.7142857142857135,450.3781213213118,预测
22.0,6.015037593984962,484.65301999604566,预测
22.0,6.315789473684211,522.9985457375153,预测
22.0,6.616541353383458,565.89814281803,预测
22.0,6.917293233082706,613.8926713140731,预测
22.0,7.2180451127819545,667.5872260379252,预测
22.0,7.518796992481203,727.658765312418,预测
22.0,7.819548872180451,794.8646457688257,预测
22.0,8.120300751879698,870.0521707705603,预测
22.0,8.421052631578947,954.1692728445855,预测
22.0,8.721804511278195,1048.2764647993888,预测
22.0,9.022556390977442,1153.5602102032574,预测
22.0,9.32330827067669,1271.3478817910036,预测
22.0,9.62406015037594,1403.1244963869833,预测
22.0,9.924812030075188,1550.5514373293774,预测
22.0,10.225563909774436,1715.4874004378396,预测
22.0,10.526315789473683,1900.0118275995414,预测
22.0,10.827067669172932,2106.4511234106494,预测
22.0,11.12781954887218,2337.407985397046,预测
22.0,11.428571428571427,2595.7942175915255,预测
22.0,11.729323308270676,2884.8674411599363,预测
22.0,12.030075187969924,3208.2721648993356,预测
22.0,12.330827067669173,3570.0857333961253,预测
22.0,12.631578947368421,3974.8697321250356,预测
22.0,12.932330827067668,4427.727497564691,预测
22.0,13.233082706766917,4934.368457370673,预测
22.0,13.533834586466165,5501.180111751577,预测
22.0,13.834586466165412,6135.3085635238,预测
22.0,14.13533834586466,6844.748612089633,预测
22.0,14.436090225563909,7638.4445471503805,预测
22.0,14.736842105263158,8526.40291284958,预测
22.0,15.037593984962406,9519.818663942688,预测
22.0,15.338345864661653,10631.216304407555,预测
22.0,15.639097744360901,11874.607787776486,预测
22.0,15.93984962406015,13265.669169759465,预测
22.0,16.240601503759397,14821.938240107087,预测
22.0,16.541353383458645,16563.035625105433,预测
22.0,16.842105263157894,18510.91214793435,预测
22.0,17.142857142857142,20690.125565086302,预测
22.0,17.44360902255639,23128.150167296415,预测
22.0,17.74436090225564,25855.72314764512,预测
22.0,18.045112781954884,28907.232102875158,预测
22.0,18.345864661654133,32321.148552345276,预测
22.0,18.64661654135338,36140.51293895777,预测
22.0,18.94736842105263,40413.47722513418,预测
22.0,19.24812030075188,45193.911922640276,预测
22.0,19.548872180451127,50542.085206911266,预测
22.0,19.849624060150376,56525.422674698435,预测
22.0,20.150375939849624,63219.35731978449,预测
22.0,20.451127819548873,70708.28043794386,预测
22.0,20.751879699248118,79086.60544355396,预测
22.0,21.052631578947366,88459.95800224412,预测
22.0,21.353383458646615,98946.5074745495,预测
22.0,21.654135338345863,110678.45644468915,预测
22.0,21.954887218045112,123803.70709858432,预测
22.0,22.25563909774436,138487.72544105188,预测
22.0,22.55639097744361,154915.62683158251,预测
22.0,22.857142857142854,173294.50910238878,预测
22.0,23.157894736842103,193856.06263633014,预测
22.0,23.45864661654135,216859.4902646882,预测
22.0,23.7593984962406,242594.77373908495,预测
22.0,24.06015037593985,271386.3278865665,预测
22.0,24.360902255639097,303597.0884261772,预测
22.0,24.661654135338345,339633.0848696976,预测
22.0,24.962406015037594,379948.55601607705,预测
22.0,25.263157894736842,425051.6723537435,预测
22.0,25.563909774436087,475510.93729135994,预测
22.0,25.864661654135336,531962.3476393956,预测
22.0,26.165413533834585,595117.4032663187,预测
22.0,26.466165413533833,665772.066470596,预测
22.0,26.76691729323308,744816.7834723745,预测
22.0,27.06766917293233,833247.693680536,预测
22.0,27.36842105263158,932179.1671921555,预测
22.0,27.669172932330824,1042857.8275095996,预测
22.0,27.969924812030072,1166678.2349135433,预测
22.0,28.27067669172932,1305200.4265264487,预测
22.0,28.57142857142857,1460169.5320835628,预测
22.0,28.872180451127818,1633537.7100649069,预测
22.0,29.172932330827066,1827488.6774291974,预测
22.0,29.473684210526315,2044465.138055224,预测
22.0,29.774436090225564,2287199.4504979975,预测
22.0,30.075187969924812,2558747.9152013976,预测
22.0,30.375939849624057,2862529.1053080764,预测
22.0,30.676691729323306,3202366.7141445866,预测
22.0,30.977443609022554,3582537.446848685,预测
22.0,31.278195488721803,4007824.5440050727,预测
22.0,31.57894736842105,4483577.5921662655,预测
22.0,31.8796992481203,5015779.350401495,预测
22.0,32.180451127819545,5611120.404226538,预测
22.0,32.48120300751879,6277082.549145197,预测
22.0,32.78195488721804,7022031.906334833,预测
22.0,33.08270676691729,7855322.883516993,预测
22.0,33.38345864661654,8787414.215553464,预测
22.0,33.68421052631579,9829998.452580888,预测
22.0,33.984962406015036,10996146.40928226,预测
22.0,34.285714285714285,12300468.24786062,预测
22.0,34.58646616541353,13759293.039982375,预测
22.0,34.88721804511278,15390868.839758018,预测
22.0,35.18796992481203,17215585.50084614,预测
22.0,35.48872180451128,19256222.68573896,预测
22.0,35.78947368421053,21538225.743479703,预测
22.0,36.09022556390977,24090012.372064587,预测
22.0,36.39097744360902,26943313.231337145,预测
22.0,36.691729323308266,30133549.927896317,预测
22.0,36.992481203007515,33700254.050593086,预测
22.0,37.29323308270676,37687531.186901554,预测
22.0,37.59398496240601,42144574.087854646,预测
22.0,37.89473684210526,47126229.36040451,预测
22.0,38.19548872180451,52693622.23550915,预测
22.0,38.49624060150376,58914844.067961596,预测
22.0,38.796992481203006,65865707.24448853,预测
22.0,39.097744360902254,73630572.07786752,预测
22.0,39.3984962406015,82303250.00659135,预测
22.0,39.69924812030075,91987986.952331,预测
22.0,40.0,102800529.95018712,预测
22.0,40.30075187969925,114869279.0855993,预测
22.0,40.6015037593985,128336525.25794533,预测
22.0,40.902255639097746,143359772.2388541,预测
22.0,41.20300751879699,160113138.77944204,预测
22.0,41.503759398496236,178788833.00239417,预测
22.0,41.804511278195484,199598686.83047163,预测
22.0,42.10526315789473,222775732.57384947,预测
22.0,42.40601503759398,248575796.83275864,预测
22.0,42.70676691729323,277279078.3717846,预测
22.0,43.00751879699248,309191666.3970997,预测
22.0,43.30827067669173,344646943.5522532,预测
22.0,43.609022556390975,384006803.828457,预测
22.0,43.909774436090224,427662599.4362449,预测
22.0,44.21052631578947,476035712.6195393,预测
22.0,44.51127819548872,529577628.7218523,预测
22.0,44.81203007518797,588769366.1244533,预测
22.0,45.11278195488722,654120097.9179653,预测
22.0,45.41353383458647,726164780.7516599,预测
22.0,45.71428571428571,805460590.1928825,预测
22.0,46.01503759398496,892581951.720937,预测
22.0,46.315789473684205,988113955.4479649,预测
22.0,46.616541353383454,1092643954.724157,预测
22.0,46.9172932330827,1206751178.3746684,预测
22.0,47.21804511278195,1330994238.0828567,预测
22.0,47.5187969924812,1465896490.7661202,预测
22.0,47.81954887218045,1611929324.1020799,预测
22.0,48.1203007518797,1769493573.158777,预测
22.0,48.421052631578945,1938899445.8389053,预测
22.0,48.721804511278194,2120345528.8344328,预测
22.0,49.02255639097744,2313897653.032398,预测
22.0,49.32330827067669,2519468601.0006213,预测
22.0,49.62406015037594,2736799816.8443055,预测
22.0,49.92481203007519,2965446403.5470347,预测
22.0,50.225563909774436,3204766736.409351,预测
22.0,50.526315789473685,3453917957.2574153,预测
22.0,50.827067669172926,3711858423.98892,预测
22.0,51.127819548872175,3977357867.687298,预测
22.0,51.42857142857142,4249015565.904689,预测
22.0,51.72932330827067,4525286305.897884,预测
22.0,52.03007518796992,4804513333.725385,预测
22.0,52.33082706766917,5084966925.380057,预测
22.0,52.63157894736842,5364886740.385952,预测
22.0,52.932330827067666,5642525786.546883,预测
22.0,53.233082706766915,5916193680.520819,预测
22.0,53.53383458646616,6184296952.031747,预测
22.0,53.83458646616541,6445374401.272638,预测
22.0,54.13533834586466,6698125944.503862,预测
22.0,54.43609022556391,6941433917.257153,预测
22.0,54.73684210526316,7174376383.061983,预测
22.0,55.037593984962406,7396232554.027564,预测
22.0,55.33834586466165,7606480913.854599,预测
22.0,55.639097744360896,7804791006.360897,预测
22.0,55.939849624060145,7991010094.980691,预测
22.0,56.24060150375939,8165146010.733535,预测
22.0,56.54135338345864,8327347502.188464,预测
22.0,56.84210526315789,8477883304.816005,预测
22.0,57.14285714285714,8617120986.921328,预测
22.0,57.44360902255639,8745506432.95657,预测
22.0,57.744360902255636,8863544616.832563,预测
